
Order_ID,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0000132,CUST00078,PROD00185,2022-04-24,Completed,4,166.89,0.11,Express,CarrierA,2022-04-30,2022-05-01,Late,1,0.2,221.2,148.53209999999999,594.1283999999999,118.82567999999999,372.92839999999995
ORD0000133,CUST00371,PROD00044,2022-04-14,Completed,5,240.99,0.03,Economy,CarrierE,2022-04-19,2022-04-22,Late,1,0.19,911.5999999999999,233.7603,1168.8015,222.07228500000002,257.2015000000001
ORD0000134,CUST00175,PROD00013,2023-09-12,Pending,3,266.86,0.2,Economy,CarrierD,2023-09-13,2023-09-15,Late,1,0.25,501.99,213.48800000000003,640.464,160.116,138.47400000000005
ORD0000135,CUST00498,PROD00152,2023-05-23,Completed,3,180.9,0.16,Economy,CarrierD,2023-05-26,2023-05-28,Late,1,0.1,155.13,151.956,455.86799999999994,45.5868,300.73799999999994
ORD0000136,CUST00194,PROD00172,2022-12-11,Pending,4,15.87,0.12,Economy,CarrierA,2022-12-15,2022-12-17,Late,1,0.1,32.92,13.9656,55.8624,5.58624,22.9424
ORD0000137,CUST00476,PROD00057,2022-01-21,Completed,6,163.0,0.18,Express,CarrierB,2022-01-24,2022-01-25,Late,1,0.1,133.56,133.66,801.96,80.19600000000001,668.4000000000001
ORD0000138,CUST00113,PROD00096,2023-01-22,Completed,6,182.02,0.24,Express,CarrierD,2023-01-25,2023-01-29,Late,1,0.18,607.74,138.33520000000001,830.0112000000001,149.40201600000003,222.27120000000014
ORD0000139,CUST00114,PROD00144,2024-08-01,Completed,4,131.58,0.01,Express,CarrierA,2024-08-05,2024-08-09,Late,1,0.19,254.68,130.26420000000002,521.0568000000001,99.00079200000002,266.37680000000006
ORD0000140,CUST00222,PROD00109,2024-02-17,Cancelled,6,169.92,0.25,Same Day,CarrierE,2024-02-23,2024-02-26,Late,1,0.1,297.71999999999997,127.44,764.64,76.464,466.92
ORD0000141,CUST00166,PROD00120,2024-05-04,Completed,4,151.46,0.25,Express,CarrierB,2024-05-09,2024-05-12,Late,1,0.2,440.68,113.595,454.38,90.876,13.699999999999989
ORD0000142,CUST00435,PROD00100,2022-07-28,Completed,6,43.42,0.03,Express,CarrierB,2022-07-31,2022-08-04,Late,1,0.22,156.24,42.1174,252.70440000000002,55.594968,96.46440000000001
ORD0000143,CUST00319,PROD00149,2023-11-13,Completed,6,74.36,0.22,Economy,CarrierA,2023-11-15,2023-11-17,Late,1,0.25,90.24,58.0008,348.0048,87.0012,257.7648
ORD0000144,CUST00132,PROD00111,2023-04-28,Pending,6,130.15,0.18,Same Day,CarrierA,2023-04-29,2023-05-01,Late,1,0.2,369.0,106.72300000000001,640.3380000000001,128.06760000000003,271.3380000000001
ORD0000145,CUST00385,PROD00051,2023-04-18,Completed,3,241.77,0.05,Standard,CarrierB,2023-04-21,2023-04-22,Late,1,0.18,582.21,229.6815,689.0445,124.02801,106.83449999999993
ORD0000146,CUST00264,PROD00021,2023-12-07,Pending,9,224.66,0.2,Express,CarrierD,2023-12-09,2023-12-10,Late,1,0.1,1118.79,179.728,1617.5520000000001,161.75520000000003,498.76200000000017
ORD0000147,CUST00413,PROD00060,2024-05-08,Completed,1,87.53,0.03,Standard,CarrierB,2024-05-12,2024-05-12,On Time,0,0.21,68.44,84.9041,84.9041,17.829860999999998,16.464100000000002
ORD0000148,CUST00055,PROD00179,2024-07-30,Completed,4,310.76,0.04,Standard,CarrierE,2024-08-03,2024-08-05,Late,1,0.21,750.64,298.32959999999997,1193.3183999999999,250.59686399999995,442.6783999999999
ORD0000149,CUST00359,PROD00021,2023-01-28,Completed,7,224.66,0.04,Economy,CarrierB,2023-01-31,2023-01-31,On Time,0,0.2,870.1700000000001,215.6736,1509.7151999999999,301.94304,639.5451999999998
ORD0000150,CUST00131,PROD00107,2023-09-27,Completed,4,164.88,0.18,Express,CarrierD,2023-10-01,2023-10-04,Late,1,0.2,340.08,135.2016,540.8064,108.16128000000002,200.72640000000007
ORD0000151,CUST00288,PROD00126,2023-11-20,Completed,5,200.29,0.0,Express,CarrierE,2023-11-24,2023-11-24,On Time,0,0.2,441.45000000000005,200.29,1001.4499999999999,200.29,559.9999999999999
ORD0000152,CUST00266,PROD00134,2023-05-31,Completed,5,92.66,0.13,Express,CarrierD,2023-06-03,2023-06-07,Late,1,0.1,354.15,80.6142,403.07099999999997,40.3071,48.92099999999999
ORD0000153,CUST00458,PROD00073,2022-07-07,Pending,2,136.81,0.11,Express,CarrierC,2022-07-11,2022-07-11,On Time,0,0.22,12.16,121.7609,243.5218,53.574796000000006,231.36180000000002
ORD0000154,CUST00467,PROD00193,2022-12-12,Completed,5,239.52,0.04,Same Day,CarrierB,2022-12-16,2022-12-20,Late,1,0.21,902.9000000000001,229.9392,1149.696,241.43615999999997,246.79599999999982
ORD0000155,CUST00366,PROD00076,2022-12-18,Completed,8,224.88,0.02,Express,CarrierE,2022-12-22,2022-12-23,Late,1,0.21,1177.28,220.3824,1763.0592,370.24243199999995,585.7792
ORD0000156,CUST00162,PROD00186,2023-06-25,Completed,6,255.2,0.09,Standard,CarrierB,2023-06-30,2023-07-03,Late,1,0.21,802.1999999999999,232.232,1393.392,292.61232,591.1920000000001
ORD0000157,CUST00380,PROD00078,2023-08-21,Completed,4,118.68,0.08,Economy,CarrierE,2023-08-22,2023-08-24,Late,1,0.2,77.76,109.18560000000001,436.74240000000003,87.34848000000001,358.98240000000004
ORD0000158,CUST00481,PROD00134,2022-02-16,Completed,3,92.66,0.24,Express,CarrierE,2022-02-18,2022-02-18,On Time,0,0.19,212.49,70.4216,211.26479999999998,40.140311999999994,-1.2252000000000294
ORD0000159,CUST00087,PROD00065,2022-03-18,Completed,6,192.0,0.05,Same Day,CarrierC,2022-03-19,2022-03-22,Late,1,0.18,358.68,182.39999999999998,1094.3999999999999,196.99199999999996,735.7199999999998
ORD0000160,CUST00055,PROD00086,2022-12-09,Completed,4,78.62,0.12,Economy,CarrierB,2022-12-14,2022-12-16,Late,1,0.21,273.64,69.18560000000001,276.74240000000003,58.11590400000001,3.1024000000000456
ORD0000161,CUST00476,PROD00034,2022-07-10,Pending,1,266.45,0.12,Express,CarrierB,2022-07-15,2022-07-15,On Time,0,0.1,190.03,234.476,234.476,23.4476,44.446
ORD0000162,CUST00288,PROD00056,2023-06-27,Pending,5,270.51,0.12,Same Day,CarrierD,2023-07-03,2023-07-06,Late,1,0.2,923.85,238.0488,1190.244,238.0488,266.3939999999999
ORD0000163,CUST00178,PROD00075,2024-03-29,Completed,4,221.98,0.24,Standard,CarrierE,2024-04-03,2024-04-03,On Time,0,0.25,571.36,168.7048,674.8192,168.7048,103.45920000000001
ORD0000164,CUST00391,PROD00003,2023-11-12,Completed,2,176.18,0.09,Standard,CarrierA,2023-11-16,2023-11-18,Late,1,0.0,295.48,160.3238,320.6476,0.0,25.167599999999993
ORD0000165,CUST00349,PROD00170,2022-02-05,Completed,9,135.28,0.02,Express,CarrierE,2022-02-07,2022-02-10,Late,1,0.1,1081.98,132.5744,1193.1696,119.31696,111.18959999999993
ORD0000166,CUST00008,PROD00190,2024-01-27,Completed,6,174.15,0.02,Standard,CarrierD,2024-02-02,2024-02-03,Late,1,0.25,312.96,170.667,1024.002,256.0005,711.0419999999999
ORD0000167,CUST00321,PROD00006,2023-02-28,Completed,7,41.75,0.21,Same Day,CarrierD,2023-03-01,2023-03-05,Late,1,0.18,247.94,32.9825,230.8775,41.55795,-17.0625
ORD0000168,CUST00313,PROD00006,2022-12-17,Completed,3,41.75,0.14,Standard,CarrierB,2022-12-22,2022-12-23,Late,1,0.0,106.26,35.905,107.715,0.0,1.4549999999999983
ORD0000169,CUST00247,PROD00191,2022-07-07,Completed,7,171.78,0.05,Same Day,CarrierC,2022-07-11,2022-07-12,Late,1,0.18,162.12,163.191,1142.337,205.62066,980.217
ORD0000170,CUST00323,PROD00148,2023-06-11,Completed,6,114.59,0.21,Standard,CarrierE,2023-06-14,2023-06-18,Late,1,0.2,618.12,90.52610000000001,543.1566,108.63132000000002,-74.96339999999998
ORD0000171,CUST00472,PROD00149,2022-11-30,Completed,5,74.36,0.19,Same Day,CarrierC,2022-12-02,2022-12-04,Late,1,0.25,75.19999999999999,60.2316,301.158,75.2895,225.95800000000003
ORD0000172,CUST00471,PROD00002,2023-04-28,Completed,4,207.59,0.09,Express,CarrierD,2023-04-29,2023-05-03,Late,1,0.18,761.56,188.9069,755.6276,136.012968,-5.932399999999916
ORD0000173,CUST00443,PROD00090,2022-08-04,Completed,7,187.75,0.13,Express,CarrierE,2022-08-05,2022-08-08,Late,1,0.1,679.56,163.3425,1143.3975,114.33975000000001,463.8375000000001
ORD0000174,CUST00255,PROD00056,2022-06-07,Completed,7,270.51,0.16,Standard,CarrierB,2022-06-13,2022-06-13,On Time,0,0.2,1293.39,227.2284,1590.5988,318.11976000000004,297.2087999999999
ORD0000175,CUST00328,PROD00096,2024-07-14,Completed,6,182.02,0.06,Economy,CarrierD,2024-07-18,2024-07-21,Late,1,0.1,607.74,171.0988,1026.5928000000001,102.65928000000002,418.8528000000001
ORD0000176,CUST00054,PROD00010,2023-10-29,Completed,5,171.39,0.16,Express,CarrierD,2023-11-02,2023-11-03,Late,1,0.25,715.3499999999999,143.96759999999998,719.8379999999999,179.95949999999996,4.487999999999943
ORD0000177,CUST00249,PROD00087,2022-08-29,Completed,8,219.78,0.15,Economy,CarrierA,2022-09-02,2022-09-02,On Time,0,0.2,1178.16,186.813,1494.504,298.9008,316.3439999999998
ORD0000178,CUST00239,PROD00070,2022-10-23,Completed,4,245.01,0.09,Standard,CarrierD,2022-10-26,2022-10-28,Late,1,0.19,789.76,222.9591,891.8364,169.448916,102.07640000000004
ORD0000179,CUST00229,PROD00151,2023-04-07,Completed,3,260.06,0.15,Economy,CarrierD,2023-04-08,2023-04-09,Late,1,0.0,546.33,221.051,663.153,0.0,116.82299999999998
ORD0000180,CUST00067,PROD00113,2022-02-14,Completed,8,194.97,0.07,Economy,CarrierA,2022-02-20,2022-02-20,On Time,0,0.18,1490.32,181.32209999999998,1450.5767999999998,261.103824,-39.743200000000115
ORD0000181,CUST00051,PROD00030,2023-05-10,Completed,4,110.58,0.14,Same Day,CarrierB,2023-05-13,2023-05-16,Late,1,0.21,56.24,95.0988,380.3952,79.882992,324.1552
ORD0000182,CUST00097,PROD00128,2024-08-28,Completed,6,266.54,0.14,Express,CarrierE,2024-08-29,2024-08-29,On Time,0,0.0,1037.04,229.2244,1375.3464,0.0,338.30639999999994
ORD0000183,CUST00092,PROD00078,2022-06-24,Completed,3,118.68,0.25,Same Day,CarrierA,2022-06-28,2022-07-02,Late,1,0.19,58.32000000000001,89.01,267.03000000000003,50.73570000000001,208.71000000000004
ORD0000184,CUST00495,PROD00165,2022-12-12,Completed,4,164.12,0.03,Standard,CarrierB,2022-12-14,2022-12-18,Late,1,0.22,90.44,159.1964,636.7856,140.09283200000002,546.3456000000001
ORD0000185,CUST00264,PROD00055,2022-02-25,Completed,7,151.17,0.02,Standard,CarrierE,2022-03-01,2022-03-01,On Time,0,0.1,851.13,148.14659999999998,1037.0261999999998,103.70261999999998,185.8961999999998
ORD0000186,CUST00418,PROD00049,2023-07-20,Completed,6,256.33,0.07,Economy,CarrierD,2023-07-25,2023-07-29,Late,1,0.2,669.66,238.38689999999997,1430.3213999999998,286.06428,760.6613999999998
ORD0000187,CUST00291,PROD00034,2022-12-07,Completed,1,266.45,0.08,Same Day,CarrierA,2022-12-13,2022-12-16,Late,1,0.18,190.03,245.134,245.134,44.12412,55.103999999999985
ORD0000188,CUST00096,PROD00105,2024-02-16,Completed,8,292.26,0.24,Economy,CarrierD,2024-02-19,2024-02-20,Late,1,0.1,1455.84,222.11759999999998,1776.9407999999999,177.69407999999999,321.10079999999994
ORD0000189,CUST00088,PROD00172,2024-06-04,Completed,10,15.87,0.25,Same Day,CarrierC,2024-06-05,2024-06-08,Late,1,0.2,82.30000000000001,11.9025,119.025,23.805000000000003,36.724999999999994
ORD0000190,CUST00078,PROD00022,2024-01-21,Completed,2,119.6,0.18,Economy,CarrierB,2024-01-25,2024-01-29,Late,1,0.2,64.4,98.072,196.144,39.22880000000001,131.744
ORD0000191,CUST00288,PROD00031,2024-04-12,Completed,5,243.72,0.04,Same Day,CarrierC,2024-04-14,2024-04-15,Late,1,0.2,617.35,233.97119999999998,1169.856,233.9712,552.506
ORD0000192,CUST00120,PROD00135,2022-04-18,Completed,8,200.54,0.14,Standard,CarrierA,2022-04-21,2022-04-22,Late,1,0.1,1510.96,172.46439999999998,1379.7151999999999,137.97152,-131.24480000000017
ORD0000193,CUST00302,PROD00105,2023-12-11,Pending,3,292.26,0.22,Express,CarrierB,2023-12-14,2023-12-16,Late,1,0.22,545.9399999999999,227.9628,683.8883999999999,150.455448,137.9484
ORD0000194,CUST00491,PROD00149,2024-06-15,Completed,4,74.36,0.12,Express,CarrierA,2024-06-18,2024-06-19,Late,1,0.1,60.16,65.4368,261.7472,26.174720000000004,201.58720000000002
ORD0000195,CUST00400,PROD00016,2022-08-02,Completed,6,80.16,0.14,Economy,CarrierA,2022-08-05,2022-08-08,Late,1,0.22,244.56,68.93759999999999,413.62559999999996,90.997632,169.06559999999996
ORD0000196,CUST00452,PROD00020,2023-05-14,Completed,5,189.93,0.15,Express,CarrierE,2023-05-17,2023-05-19,Late,1,0.2,308.95,161.44050000000001,807.2025000000001,161.44050000000004,498.2525000000001
ORD0000197,CUST00500,PROD00043,2024-01-28,Completed,4,149.37,0.17,Economy,CarrierC,2024-02-01,2024-02-03,Late,1,0.1,46.84,123.9771,495.9084,49.59084,449.0684
ORD0000198,CUST00165,PROD00172,2023-02-01,Pending,4,15.87,0.16,Express,CarrierB,2023-02-04,2023-02-06,Late,1,0.22,32.92,13.330799999999998,53.32319999999999,11.731103999999998,20.40319999999999
ORD0000199,CUST00182,PROD00047,2023-07-04,Completed,3,132.87,0.13,Same Day,CarrierB,2023-07-07,2023-07-10,Late,1,0.1,197.34,115.5969,346.7907,34.67907,149.4507
ORD0000200,CUST00469,PROD00114,2023-05-12,Completed,9,307.16,0.09,Same Day,CarrierB,2023-05-15,2023-05-16,Late,1,0.18,1463.22,279.5156,2515.6404,452.81527200000005,1052.4204000000002
ORD0000201,CUST00398,PROD00019,2022-06-22,Completed,6,188.43,0.09,Economy,CarrierA,2022-06-25,2022-06-29,Late,1,0.1,535.38,171.4713,1028.8278,102.88278000000001,493.44780000000003
ORD0000202,CUST00223,PROD00048,2022-04-15,Completed,6,251.57,0.08,Same Day,CarrierD,2022-04-18,2022-04-19,Late,1,0.25,638.46,231.4444,1388.6664,347.1666,750.2064
ORD0000203,CUST00311,PROD00197,2023-07-06,Completed,8,276.03,0.19,Economy,CarrierC,2023-07-07,2023-07-11,Late,1,0.2,1172.48,223.58429999999998,1788.6743999999999,357.73488,616.1943999999999
ORD0000204,CUST00432,PROD00139,2023-04-24,Completed,8,149.67,0.12,Standard,CarrierC,2023-04-27,2023-04-27,On Time,0,0.2,607.28,131.7096,1053.6768,210.73536000000001,446.3968
ORD0000205,CUST00466,PROD00157,2023-02-03,Completed,8,144.91,0.03,Standard,CarrierB,2023-02-05,2023-02-07,Late,1,0.19,1088.56,140.5627,1124.5016,213.655304,35.94160000000011
ORD0000206,CUST00007,PROD00045,2023-03-10,Completed,5,62.7,0.07,Same Day,CarrierE,2023-03-15,2023-03-16,Late,1,0.2,277.3,58.311,291.555,58.31100000000001,14.254999999999995
ORD0000207,CUST00330,PROD00196,2023-10-04,Completed,5,213.06,0.05,Same Day,CarrierD,2023-10-07,2023-10-07,On Time,0,0.2,365.5,202.40699999999998,1012.0349999999999,202.40699999999998,646.5349999999999
ORD0000208,CUST00263,PROD00164,2023-11-24,Completed,4,193.59,0.02,Same Day,CarrierD,2023-11-25,2023-11-25,On Time,0,0.18,437.92,189.7182,758.8728,136.597104,320.95279999999997
ORD0000209,CUST00161,PROD00176,2024-09-17,Completed,4,90.25,0.08,Same Day,CarrierC,2024-09-19,2024-09-22,Late,1,0.2,156.0,83.03,332.12,66.424,176.12
ORD0000210,CUST00151,PROD00087,2024-07-10,Completed,2,219.78,0.01,Same Day,CarrierD,2024-07-13,2024-07-14,Late,1,0.25,294.54,217.5822,435.1644,108.7911,140.62439999999998
ORD0000211,CUST00085,PROD00015,2022-07-13,Completed,5,148.73,0.09,Same Day,CarrierD,2022-07-16,2022-07-19,Late,1,0.2,202.3,135.3443,676.7215,135.3443,474.4215
ORD0000212,CUST00147,PROD00110,2024-04-22,Completed,3,64.28,0.0,Standard,CarrierC,2024-04-25,2024-04-27,Late,1,0.18,60.03,64.28,192.84,34.7112,132.81
ORD0000213,CUST00112,PROD00172,2024-03-11,Completed,7,15.87,0.15,Economy,CarrierE,2024-03-15,2024-03-16,Late,1,0.1,57.61,13.4895,94.4265,9.44265,36.816500000000005
ORD0000214,CUST00381,PROD00195,2023-04-11,Completed,7,125.53,0.09,Standard,CarrierB,2023-04-15,2023-04-18,Late,1,0.25,497.77,114.23230000000001,799.6261000000001,199.90652500000002,301.8561000000001
ORD0000215,CUST00403,PROD00096,2022-12-07,Completed,6,182.02,0.0,Economy,CarrierC,2022-12-09,2022-12-13,Late,1,0.2,607.74,182.02,1092.1200000000001,218.42400000000004,484.3800000000001
ORD0000216,CUST00036,PROD00168,2022-02-28,Completed,6,177.65,0.2,Economy,CarrierD,2022-03-06,2022-03-07,Late,1,0.0,248.21999999999997,142.12,852.72,0.0,604.5
ORD0000217,CUST00285,PROD00102,2024-05-12,Cancelled,4,211.15,0.02,Standard,CarrierC,2024-05-16,2024-05-20,Late,1,0.1,516.4,206.927,827.708,82.77080000000001,311.308
ORD0000218,CUST00188,PROD00086,2023-06-22,Completed,9,78.62,0.1,Standard,CarrierD,2023-06-27,2023-06-30,Late,1,0.21,615.6899999999999,70.75800000000001,636.8220000000001,133.73262000000003,21.132000000000176
ORD0000219,CUST00082,PROD00142,2023-04-23,Completed,6,127.75,0.0,Express,CarrierC,2023-04-24,2023-04-25,Late,1,0.1,324.6,127.75,766.5,76.65,441.9
ORD0000220,CUST00002,PROD00191,2022-04-13,Completed,6,171.78,0.21,Economy,CarrierE,2022-04-14,2022-04-16,Late,1,0.25,138.96,135.7062,814.2372,203.5593,675.2772
ORD0000221,CUST00385,PROD00081,2023-06-17,Pending,5,307.36,0.07,Same Day,CarrierD,2023-06-18,2023-06-19,Late,1,0.18,866.55,285.8448,1429.2240000000002,257.26032000000004,562.6740000000002
ORD0000222,CUST00303,PROD00051,2024-08-02,Completed,1,241.77,0.18,Economy,CarrierB,2024-08-04,2024-08-07,Late,1,0.21,194.07,198.25140000000002,198.25140000000002,41.632794000000004,4.181400000000025
ORD0000223,CUST00197,PROD00112,2023-08-15,Completed,4,52.82,0.05,Express,CarrierA,2023-08-19,2023-08-23,Late,1,0.2,145.76,50.178999999999995,200.71599999999998,40.1432,54.95599999999999
ORD0000224,CUST00404,PROD00186,2024-04-18,Completed,3,255.2,0.24,Express,CarrierD,2024-04-24,2024-04-26,Late,1,0.0,401.09999999999997,193.952,581.856,0.0,180.75600000000003
ORD0000225,CUST00011,PROD00015,2024-09-08,Completed,6,148.73,0.2,Economy,CarrierC,2024-09-13,2024-09-15,Late,1,0.2,242.76,118.984,713.904,142.7808,471.144
ORD0000226,CUST00234,PROD00065,2023-12-12,Completed,3,192.0,0.01,Express,CarrierB,2023-12-18,2023-12-18,On Time,0,0.1,179.34,190.07999999999998,570.24,57.024,390.9
ORD0000227,CUST00386,PROD00088,2022-11-18,Completed,8,213.0,0.02,Economy,CarrierA,2022-11-24,2022-11-24,On Time,0,0.2,1034.56,208.74,1669.92,333.98400000000004,635.3600000000001
ORD0000228,CUST00195,PROD00183,2023-07-03,Completed,3,281.52,0.03,Express,CarrierD,2023-07-09,2023-07-10,Late,1,0.25,555.96,273.07439999999997,819.2231999999999,204.80579999999998,263.26319999999987
ORD0000229,CUST00471,PROD00076,2022-01-14,Completed,3,224.88,0.13,Same Day,CarrierC,2022-01-17,2022-01-19,Late,1,0.18,441.48,195.6456,586.9368,105.64862399999998,145.45679999999993
ORD0000230,CUST00119,PROD00010,2023-04-01,Completed,6,171.39,0.24,Standard,CarrierE,2023-04-02,2023-04-03,Late,1,0.2,858.42,130.25639999999999,781.5383999999999,156.30768,-76.88160000000005
ORD0000231,CUST00396,PROD00042,2022-08-09,Completed,6,244.88,0.15,Express,CarrierD,2022-08-10,2022-08-14,Late,1,0.25,609.36,208.148,1248.888,312.222,639.5279999999999
ORD0000232,CUST00020,PROD00095,2024-05-25,Completed,6,178.76,0.06,Same Day,CarrierE,2024-05-30,2024-05-31,Late,1,0.1,932.04,168.03439999999998,1008.2063999999998,100.82063999999998,76.16639999999984
ORD0000233,CUST00261,PROD00011,2023-01-26,Completed,6,93.58,0.12,Standard,CarrierA,2023-01-27,2023-01-29,Late,1,0.0,54.06,82.3504,494.1024,0.0,440.0424
ORD0000234,CUST00293,PROD00118,2023-11-09,Completed,1,71.51,0.05,Express,CarrierA,2023-11-10,2023-11-13,Late,1,0.2,41.38,67.9345,67.9345,13.5869,26.554499999999997
ORD0000235,CUST00422,PROD00144,2022-06-22,Completed,8,131.58,0.24,Express,CarrierA,2022-06-24,2022-06-28,Late,1,0.18,509.36,100.00080000000001,800.0064000000001,144.00115200000002,290.6464000000001
ORD0000236,CUST00256,PROD00125,2023-10-24,Completed,9,192.91,0.23,Standard,CarrierA,2023-10-29,2023-11-02,Late,1,0.21,445.05,148.5407,1336.8663,280.741923,891.8163
ORD0000237,CUST00222,PROD00078,2023-11-15,Completed,5,118.68,0.24,Same Day,CarrierB,2023-11-19,2023-11-22,Late,1,0.1,97.2,90.19680000000001,450.98400000000004,45.098400000000005,353.78400000000005
ORD0000238,CUST00393,PROD00147,2022-03-22,Completed,5,220.96,0.24,Same Day,CarrierD,2022-03-26,2022-03-30,Late,1,0.25,619.35,167.92960000000002,839.6480000000001,209.91200000000003,220.29800000000012
ORD0000239,CUST00226,PROD00159,2022-12-02,Completed,5,192.67,0.03,Same Day,CarrierE,2022-12-07,2022-12-08,Late,1,0.19,256.70000000000005,186.88989999999998,934.4495,177.545405,677.7494999999999
ORD0000240,CUST00053,PROD00181,2022-08-13,Completed,5,93.64,0.24,Economy,CarrierD,2022-08-14,2022-08-18,Late,1,0.1,357.55,71.1664,355.832,35.5832,-1.7180000000000177
ORD0000241,CUST00428,PROD00090,2024-05-20,Completed,2,187.75,0.15,Economy,CarrierA,2024-05-25,2024-05-26,Late,1,0.1,194.16,159.5875,319.175,31.917500000000004,125.01500000000001
ORD0000242,CUST00355,PROD00008,2022-02-04,Completed,5,275.11,0.07,Express,CarrierB,2022-02-05,2022-02-05,On Time,0,0.21,869.5,255.85229999999999,1279.2614999999998,268.64491499999997,409.76149999999984
ORD0000243,CUST00500,PROD00152,2024-05-19,Completed,9,180.9,0.12,Standard,CarrierD,2024-05-25,2024-05-26,Late,1,0.1,465.39,159.192,1432.728,143.27280000000002,967.3380000000001
ORD0000244,CUST00342,PROD00136,2022-07-07,Cancelled,4,78.93,0.02,Economy,CarrierD,2022-07-09,2022-07-13,Late,1,0.1,272.08,77.35140000000001,309.40560000000005,30.940560000000005,37.325600000000065
ORD0000245,CUST00364,PROD00111,2022-08-12,Completed,3,130.15,0.07,Same Day,CarrierC,2022-08-18,2022-08-21,Late,1,0.2,184.5,121.0395,363.11850000000004,72.62370000000001,178.61850000000004
ORD0000246,CUST00280,PROD00176,2023-10-05,Completed,6,90.25,0.16,Standard,CarrierE,2023-10-09,2023-10-13,Late,1,0.18,234.0,75.81,454.86,81.8748,220.86
ORD0000247,CUST00081,PROD00158,2024-06-04,Completed,4,243.46,0.07,Standard,CarrierE,2024-06-06,2024-06-08,Late,1,0.1,614.08,226.4178,905.6712,90.56712,291.59119999999996
ORD0000248,CUST00202,PROD00058,2024-08-20,Completed,5,149.14,0.08,Same Day,CarrierC,2024-08-26,2024-08-26,On Time,0,0.21,216.1,137.2088,686.044,144.06923999999998,469.94399999999996
ORD0000249,CUST00158,PROD00086,2024-08-25,Completed,8,78.62,0.17,Standard,CarrierE,2024-08-30,2024-09-03,Late,1,0.21,547.28,65.2546,522.0368,109.62772799999999,-25.2432
