PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO000248,SUP00011,PROD00008,2021-03-23,13,41.150914229575235,2021-04-10,2021-04-16,534.961884984478
PO000249,SUP00079,PROD00182,2022-10-12,10,5.626148005482852,2022-10-31,2022-11-03,56.261480054828525
PO000250,SUP00007,PROD00135,2021-02-05,11,62.20111181387821,2021-02-27,2021-02-28,684.2122299526603
PO000251,SUP00059,PROD00074,2021-02-18,11,75.70464170626539,2021-03-01,2021-03-02,832.7510587689193
PO000252,SUP00068,PROD00152,2021-05-03,14,49.07427993995311,2021-05-22,2021-05-25,687.0399191593435
PO000253,SUP00078,PROD00014,2022-04-13,9,26.364539232958347,2022-04-23,2022-04-24,237.28085309662512
PO000254,SUP00098,PROD00166,2021-06-26,12,16.985465137054053,2021-07-16,2021-07-16,203.82558164464865
PO000255,SUP00078,PROD00085,2023-11-01,4,31.410626306876114,2023-11-19,2023-11-20,125.64250522750446
PO000256,SUP00048,PROD00058,2022-03-17,16,52.89032572081689,2022-04-02,2022-04-02,846.2452115330702
PO000257,SUP00030,PROD00179,2022-01-06,16,33.533410847842674,2022-01-22,2022-01-20,536.5345735654828
PO000258,SUP00081,PROD00129,2022-08-24,11,65.21307446794552,2022-09-16,2022-09-21,717.3438191474007
PO000259,SUP00039,PROD00041,2022-09-28,10,75.37175636950772,2022-10-13,2022-10-15,753.7175636950772
PO000260,SUP00099,PROD00040,2022-01-26,12,21.234024595847828,2022-02-18,2022-02-19,254.80829515017393
PO000261,SUP00092,PROD00158,2021-10-17,14,15.949436204715191,2021-11-09,2021-11-07,223.29210686601266
PO000262,SUP00052,PROD00016,2023-03-30,14,34.84572658671915,2023-04-18,2023-04-19,487.84017221406816
PO000263,SUP00016,PROD00037,2022-06-29,14,53.43913003425767,2022-07-20,2022-07-23,748.1478204796074
PO000264,SUP00077,PROD00087,2021-10-18,8,59.691790434421215,2021-11-04,2021-11-10,477.5343234753697
PO000265,SUP00093,PROD00175,2023-10-14,17,20.783686218599307,2023-11-02,2023-11-08,353.3226657161882
PO000266,SUP00041,PROD00051,2021-10-01,10,21.573534801540738,2021-10-12,2021-10-14,215.7353480154074
PO000267,SUP00016,PROD00160,2021-05-22,12,44.87738154169938,2021-06-13,2021-06-11,538.5285785003925
PO000268,SUP00035,PROD00085,2024-01-28,13,30.45223776546033,2024-02-09,2024-02-13,395.8790909509843
PO000269,SUP00022,PROD00155,2023-02-09,11,26.036679296114688,2023-02-28,2023-03-05,286.40347225726157
PO000270,SUP00093,PROD00016,2023-09-12,9,43.12920755034622,2023-10-03,2023-10-07,388.162867953116
PO000271,SUP00017,PROD00157,2021-02-20,12,67.23997754709897,2021-03-02,2021-02-27,806.8797305651876
PO000272,SUP00097,PROD00027,2023-04-15,17,42.55547317938774,2023-04-28,2023-04-27,723.4430440495915
PO000273,SUP00039,PROD00200,2021-08-14,9,73.09771806749262,2021-09-04,2021-09-03,657.8794626074337
PO000274,SUP00025,PROD00133,2021-11-03,13,12.469660217334196,2021-11-15,2021-11-18,162.10558282534456
PO000275,SUP00033,PROD00016,2021-04-01,7,72.1519905100381,2021-04-17,2021-04-23,505.0639335702667
PO000276,SUP00072,PROD00196,2022-03-08,15,75.66429975910089,2022-03-24,2022-03-28,1134.9644963865132
PO000277,SUP00084,PROD00172,2023-01-03,13,72.60223348284948,2023-01-13,2023-01-11,943.8290352770433
PO000278,SUP00038,PROD00077,2022-07-18,15,16.12951643653509,2022-07-31,2022-07-29,241.94274654802638
PO000279,SUP00017,PROD00168,2021-07-19,13,20.48645012943271,2021-08-07,2021-08-08,266.3238516826252
PO000280,SUP00023,PROD00137,2023-12-05,16,50.959455184547096,2023-12-18,2023-12-17,815.3512829527535
PO000281,SUP00058,PROD00200,2021-12-11,14,71.65751595063827,2021-12-21,2021-12-18,1003.2052233089357
PO000282,SUP00029,PROD00166,2023-06-22,14,3.879323973810723,2023-07-14,2023-07-17,54.31053563335012
PO000283,SUP00040,PROD00032,2022-02-02,15,64.56928926768981,2022-02-17,2022-02-14,968.5393390153472
PO000284,SUP00091,PROD00010,2023-10-23,18,47.4440839159009,2023-11-05,2023-11-03,853.9935104862161
PO000285,SUP00076,PROD00024,2023-02-08,7,29.617391811356374,2023-03-04,2023-03-06,207.3217426794946
PO000286,SUP00082,PROD00013,2022-02-12,11,57.78585868574049,2022-03-03,2022-03-06,635.6444455431454
PO000287,SUP00056,PROD00078,2022-10-07,10,42.731129129901255,2022-10-18,2022-10-20,427.31129129901257
PO000288,SUP00043,PROD00105,2022-04-17,10,16.397088862841464,2022-05-08,2022-05-07,163.97088862841463
PO000289,SUP00053,PROD00052,2024-03-12,10,8.073555946473334,2024-04-04,2024-04-03,80.73555946473334
PO000290,SUP00011,PROD00134,2023-07-04,11,38.66404451288627,2023-07-28,2023-07-27,425.304489641749
PO000291,SUP00005,PROD00057,2021-10-20,13,46.93700820994589,2021-11-07,2021-11-07,610.1811067292965
PO000292,SUP00053,PROD00165,2023-12-28,17,31.102527965686612,2024-01-10,2024-01-16,528.7429754166724
PO000293,SUP00085,PROD00168,2022-12-17,9,26.55354299099595,2023-01-03,2022-12-31,238.98188691896354
PO000294,SUP00046,PROD00121,2021-08-06,15,29.70331320910649,2021-08-20,2021-08-17,445.5496981365973
PO000295,SUP00012,PROD00165,2021-10-27,7,73.90625938546941,2021-11-10,2021-11-11,517.3438156982859
PO000296,SUP00010,PROD00056,2021-04-21,15,5.025340653450044,2021-05-03,2021-05-07,75.38010980175066
PO000297,SUP00031,PROD00153,2024-04-02,9,33.305687885175885,2024-04-23,2024-04-28,299.75119096658295
PO000298,SUP00069,PROD00137,2021-02-12,11,60.21970938323584,2021-02-26,2021-02-25,662.4168032155942
PO000299,SUP00030,PROD00178,2021-01-22,6,21.025522076562456,2021-02-12,2021-02-15,126.15313245937475
PO000300,SUP00074,PROD00028,2022-12-11,9,32.1188023317997,2022-12-27,2022-12-25,289.0692209861973
PO000301,SUP00058,PROD00032,2022-05-10,9,43.81824039927655,2022-05-20,2022-05-22,394.3641635934889
PO000302,SUP00082,PROD00164,2024-03-16,9,75.89444721107554,2024-04-09,2024-04-12,683.0500248996799
PO000303,SUP00003,PROD00012,2021-08-11,13,46.75634130368966,2021-09-02,2021-09-04,607.8324369479656
PO000304,SUP00072,PROD00076,2022-01-03,11,64.29035918512648,2022-01-21,2022-01-19,707.1939510363912
PO000305,SUP00015,PROD00177,2023-05-07,6,21.908533894498632,2023-05-28,2023-05-29,131.4512033669918
PO000306,SUP00087,PROD00085,2022-03-19,17,32.26177696615728,2022-03-29,2022-03-26,548.4502084246737
PO000307,SUP00053,PROD00153,2024-03-09,10,13.505205221531435,2024-03-29,2024-03-29,135.05205221531435
PO000308,SUP00072,PROD00092,2022-01-13,14,48.34546945892501,2022-01-28,2022-02-02,676.8365724249502
PO000309,SUP00099,PROD00104,2022-07-19,15,62.97854464507766,2022-07-31,2022-08-04,944.6781696761649
PO000310,SUP00075,PROD00142,2022-11-10,7,21.910586717894436,2022-12-02,2022-12-03,153.37410702526105
PO000311,SUP00076,PROD00047,2022-02-27,15,28.02958365845592,2022-03-19,2022-03-22,420.4437548768388
PO000312,SUP00050,PROD00069,2022-05-31,13,70.06949957647241,2022-06-10,2022-06-12,910.9034944941413
PO000313,SUP00020,PROD00087,2021-02-20,10,3.3485748747338873,2021-03-08,2021-03-06,33.485748747338874
PO000314,SUP00096,PROD00116,2024-02-27,12,48.53036752525889,2024-03-22,2024-03-23,582.3644103031066
PO000315,SUP00028,PROD00142,2021-02-27,11,42.916515759544495,2021-03-15,2021-03-13,472.08167335498945
PO000316,SUP00027,PROD00147,2021-12-21,9,53.34621689578877,2022-01-06,2022-01-08,480.1159520620989
PO000317,SUP00044,PROD00054,2023-02-23,14,37.96985850821648,2023-03-17,2023-03-22,531.5780191150308
PO000318,SUP00030,PROD00155,2023-11-21,11,24.53456882898966,2023-12-04,2023-12-02,269.8802571188863
PO000319,SUP00013,PROD00070,2023-08-10,10,38.8345547860038,2023-08-27,2023-08-31,388.345547860038
PO000320,SUP00039,PROD00165,2022-06-22,13,25.35163463745233,2022-07-11,2022-07-08,329.5712502868803
PO000321,SUP00056,PROD00121,2024-02-06,12,11.308259109467501,2024-02-27,2024-02-27,135.69910931361002
PO000322,SUP00005,PROD00007,2021-08-22,11,17.055427179871202,2021-09-11,2021-09-15,187.60969897858322
PO000323,SUP00058,PROD00049,2023-05-25,10,34.64521250732143,2023-06-14,2023-06-18,346.45212507321435
PO000324,SUP00081,PROD00028,2023-10-15,10,40.649246306417666,2023-11-06,2023-11-12,406.49246306417666
PO000325,SUP00033,PROD00037,2021-05-19,11,55.96481757360071,2021-05-30,2021-06-03,615.6129933096079
PO000326,SUP00027,PROD00049,2023-09-26,5,52.966038826101936,2023-10-20,2023-10-20,264.83019413050965
PO000327,SUP00046,PROD00064,2021-04-11,9,36.94562647872302,2021-04-25,2021-04-28,332.51063830850717
PO000328,SUP00075,PROD00069,2021-10-22,8,57.81272156564648,2021-11-03,2021-11-01,462.5017725251718
PO000329,SUP00044,PROD00148,2023-03-16,12,69.74754078440792,2023-04-04,2023-04-09,836.970489412895
PO000330,SUP00089,PROD00008,2022-02-23,5,33.84987475826216,2022-03-18,2022-03-19,169.2493737913108
PO000331,SUP00067,PROD00019,2022-06-22,8,31.51377790490608,2022-07-14,2022-07-20,252.11022323924865
PO000332,SUP00032,PROD00001,2023-08-09,10,79.86851268194802,2023-08-31,2023-08-30,798.6851268194802
PO000333,SUP00034,PROD00028,2023-12-05,13,31.003928143695514,2023-12-15,2023-12-12,403.0510658680417
PO000334,SUP00069,PROD00022,2022-06-18,10,67.82131749520735,2022-07-12,2022-07-15,678.2131749520736
PO000335,SUP00098,PROD00056,2022-11-11,8,53.75609871297883,2022-12-02,2022-12-05,430.04878970383066
PO000336,SUP00028,PROD00014,2022-10-07,16,53.45329901808387,2022-10-21,2022-10-25,855.2527842893419
PO000337,SUP00021,PROD00007,2023-07-19,20,47.66805064798557,2023-08-09,2023-08-10,953.3610129597114
PO000338,SUP00038,PROD00099,2021-05-31,12,71.01548888291796,2021-06-17,2021-06-20,852.1858665950156
PO000339,SUP00075,PROD00136,2023-06-19,8,10.06658734242157,2023-07-08,2023-07-12,80.53269873937256
PO000340,SUP00053,PROD00044,2021-01-19,14,31.51804783817685,2021-02-07,2021-02-09,441.25266973447594
PO000341,SUP00069,PROD00197,2021-10-13,11,30.156294224712678,2021-10-26,2021-10-25,331.71923647183945
PO000342,SUP00045,PROD00178,2022-05-12,13,5.260133334838589,2022-05-23,2022-05-27,68.38173335290165
PO000343,SUP00043,PROD00083,2023-06-17,17,24.218698954452606,2023-06-27,2023-07-02,411.7178822256943
PO000344,SUP00036,PROD00057,2023-12-25,10,67.7020574183755,2024-01-09,2024-01-07,677.020574183755
PO000345,SUP00098,PROD00187,2021-06-27,10,10.108317614951918,2021-07-08,2021-07-06,101.08317614951918
PO000346,SUP00047,PROD00025,2022-03-26,9,79.73935819273613,2022-04-08,2022-04-13,717.6542237346252
PO000347,SUP00030,PROD00151,2022-12-26,9,48.2213866579291,2023-01-15,2023-01-17,433.9924799213619
PO000348,SUP00077,PROD00115,2023-06-20,10,58.80717631940323,2023-07-06,2023-07-03,588.0717631940323
PO000349,SUP00013,PROD00177,2023-08-12,22,72.79109628407664,2023-09-03,2023-09-01,1601.4041182496862
PO000350,SUP00047,PROD00012,2024-02-02,13,26.65126902472474,2024-02-15,2024-02-20,346.4664973214216
PO000351,SUP00050,PROD00120,2021-01-22,11,43.156867770378675,2021-02-09,2021-02-10,474.7255454741654
PO000352,SUP00017,PROD00120,2021-11-20,7,55.3698768642317,2021-12-12,2021-12-17,387.5891380496219
PO000353,SUP00076,PROD00133,2021-09-10,5,64.69178120503952,2021-09-30,2021-09-27,323.4589060251976
PO000354,SUP00010,PROD00194,2023-09-27,13,55.617635964649786,2023-10-18,2023-10-18,723.0292675404472
PO000355,SUP00006,PROD00068,2022-12-09,6,77.42736155038628,2022-12-25,2022-12-26,464.5641693023177
PO000356,SUP00074,PROD00168,2022-02-20,7,22.447384790188824,2022-03-15,2022-03-17,157.13169353132176
PO000357,SUP00055,PROD00016,2022-10-11,10,77.81499963238129,2022-10-31,2022-10-31,778.1499963238128
PO000358,SUP00041,PROD00165,2024-01-29,11,49.61305847670231,2024-02-11,2024-02-11,545.7436432437254
PO000359,SUP00054,PROD00090,2023-08-01,13,72.25495304474428,2023-08-11,2023-08-08,939.3143895816756
PO000360,SUP00086,PROD00089,2023-11-10,6,15.403970799743972,2023-11-23,2023-11-29,92.42382479846383
PO000361,SUP00070,PROD00075,2022-07-06,15,31.28424949315582,2022-07-22,2022-07-28,469.2637423973373
PO000362,SUP00006,PROD00105,2021-02-21,10,19.76877815101572,2021-03-04,2021-03-08,197.6877815101572
PO000363,SUP00040,PROD00046,2022-12-25,9,52.77709312498956,2023-01-08,2023-01-13,474.99383812490606
PO000364,SUP00067,PROD00025,2021-02-05,17,4.028509391271427,2021-03-01,2021-03-05,68.48465965161427
PO000365,SUP00021,PROD00035,2023-08-31,10,14.180684894788039,2023-09-18,2023-09-19,141.80684894788038
PO000366,SUP00035,PROD00099,2024-04-08,10,34.739063180511465,2024-04-25,2024-04-22,347.39063180511465
PO000367,SUP00061,PROD00139,2023-11-16,10,42.52338918569863,2023-11-30,2023-11-28,425.23389185698636
PO000368,SUP00100,PROD00033,2023-10-31,14,39.06796831140536,2023-11-13,2023-11-11,546.951556359675
PO000369,SUP00037,PROD00042,2021-09-29,10,76.99058040819695,2021-10-16,2021-10-17,769.9058040819694
PO000370,SUP00013,PROD00141,2023-02-21,3,72.6635967368477,2023-03-04,2023-03-04,217.99079021054308
PO000371,SUP00077,PROD00024,2022-07-28,11,64.29443468675181,2022-08-10,2022-08-16,707.23878155427
PO000372,SUP00078,PROD00074,2023-03-19,12,44.20942823273355,2023-04-12,2023-04-11,530.5131387928026
PO000373,SUP00049,PROD00127,2023-12-20,12,45.478158132383214,2024-01-05,2024-01-08,545.7378975885986
PO000374,SUP00033,PROD00026,2022-08-26,15,23.92563915150801,2022-09-16,2022-09-16,358.88458727262014
PO000375,SUP00053,PROD00095,2021-12-10,13,55.907119335583815,2021-12-31,2022-01-01,726.7925513625896
PO000376,SUP00034,PROD00029,2023-07-14,8,52.10274936606467,2023-07-29,2023-07-27,416.82199492851737
PO000377,SUP00005,PROD00107,2021-04-25,7,37.56960223579674,2021-05-05,2021-05-10,262.9872156505771
PO000378,SUP00051,PROD00099,2021-01-22,9,38.971387464162454,2021-02-10,2021-02-14,350.74248717746207
PO000379,SUP00001,PROD00150,2021-11-18,10,63.32545748141728,2021-12-05,2021-12-03,633.2545748141728
PO000380,SUP00008,PROD00129,2021-07-24,9,55.973977431181936,2021-08-13,2021-08-12,503.7657968806374
PO000381,SUP00035,PROD00120,2023-06-28,11,7.740878687400507,2023-07-11,2023-07-10,85.14966556140557
PO000382,SUP00034,PROD00017,2023-10-07,9,12.407922014419748,2023-10-27,2023-10-27,111.67129812977774
PO000383,SUP00061,PROD00165,2021-04-07,13,70.96601590541059,2021-05-01,2021-04-28,922.5582067703376
PO000384,SUP00058,PROD00024,2021-08-20,11,38.656485487797,2021-09-07,2021-09-13,425.221340365767
PO000385,SUP00035,PROD00093,2022-06-18,6,42.75593640770535,2022-07-11,2022-07-13,256.5356184462321
PO000386,SUP00088,PROD00155,2022-06-22,14,61.41914323092424,2022-07-05,2022-07-11,859.8680052329394
PO000387,SUP00036,PROD00110,2021-07-15,8,56.83961046910255,2021-07-25,2021-07-31,454.7168837528204
PO000388,SUP00019,PROD00024,2023-08-10,12,27.799240286342613,2023-08-24,2023-08-25,333.59088343611137
PO000389,SUP00014,PROD00097,2022-03-09,6,55.40077638782304,2022-04-01,2022-03-30,332.40465832693826
PO000390,SUP00042,PROD00191,2023-01-08,12,65.57466629277893,2023-01-29,2023-02-01,786.8959955133471
PO000391,SUP00041,PROD00162,2023-01-21,13,75.42517143841876,2023-02-07,2023-02-12,980.5272286994439
PO000392,SUP00075,PROD00108,2023-07-26,12,43.22913251574715,2023-08-15,2023-08-21,518.7495901889658
PO000393,SUP00045,PROD00073,2022-03-03,13,56.0823972543423,2022-03-14,2022-03-19,729.0711643064499
PO000394,SUP00070,PROD00131,2021-12-11,9,70.78754540124064,2021-12-25,2021-12-26,637.0879086111657
PO000395,SUP00049,PROD00037,2022-01-18,8,48.731061104471976,2022-01-31,2022-01-29,389.8484888357758
PO000396,SUP00095,PROD00027,2023-04-22,7,67.79673837082271,2023-05-15,2023-05-21,474.57716859575896
PO000397,SUP00052,PROD00080,2023-10-05,15,59.86727845014284,2023-10-23,2023-10-21,898.0091767521426
PO000398,SUP00023,PROD00047,2023-11-15,9,30.307510665518915,2023-11-27,2023-12-01,272.7675959896702
PO000399,SUP00023,PROD00159,2022-09-22,14,65.23067354024859,2022-10-09,2022-10-14,913.2294295634803
PO000400,SUP00071,PROD00011,2021-03-02,8,32.04037349488286,2021-03-19,2021-03-20,256.32298795906286
PO000401,SUP00069,PROD00165,2021-02-11,7,35.41616925660772,2021-03-02,2021-02-27,247.91318479625406
PO000402,SUP00075,PROD00053,2022-11-27,11,61.01726331501291,2022-12-17,2022-12-15,671.189896465142
PO000403,SUP00005,PROD00085,2021-09-14,8,55.105789294433976,2021-10-07,2021-10-11,440.8463143554718
PO000404,SUP00003,PROD00062,2024-01-02,10,27.988363504057077,2024-01-16,2024-01-19,279.88363504057077
PO000405,SUP00003,PROD00064,2022-08-28,14,10.610803977676433,2022-09-13,2022-09-18,148.55125568747007
PO000406,SUP00099,PROD00113,2023-08-11,15,77.35264435304876,2023-09-03,2023-09-01,1160.2896652957313
PO000407,SUP00002,PROD00090,2023-04-02,6,51.314846522385245,2023-04-25,2023-04-24,307.8890791343115
PO000408,SUP00038,PROD00076,2022-05-26,11,66.46202642032418,2022-06-07,2022-06-04,731.082290623566
PO000409,SUP00036,PROD00146,2022-10-16,4,4.027731694554527,2022-11-03,2022-11-05,16.110926778218108
PO000410,SUP00015,PROD00199,2021-02-05,7,14.622981918470298,2021-02-17,2021-02-23,102.36087342929208
PO000411,SUP00002,PROD00188,2023-03-09,8,32.039550811405775,2023-04-02,2023-04-03,256.3164064912462
PO000412,SUP00063,PROD00100,2023-09-19,4,5.723488367502462,2023-10-03,2023-10-04,22.893953470009848
PO000413,SUP00057,PROD00049,2023-07-11,11,31.13186015618252,2023-07-29,2023-07-31,342.4504617180077
PO000414,SUP00097,PROD00052,2021-09-21,11,77.2535595237911,2021-10-07,2021-10-09,849.7891547617021
PO000415,SUP00030,PROD00001,2021-06-10,6,40.693032047234844,2021-06-22,2021-06-24,244.15819228340905
PO000416,SUP00068,PROD00098,2022-04-05,13,13.65194369322615,2022-04-27,2022-04-27,177.47526801193993
PO000417,SUP00077,PROD00037,2021-09-04,14,47.19180219983213,2021-09-28,2021-09-28,660.6852307976499
PO000418,SUP00086,PROD00163,2022-04-30,15,61.049482652379304,2022-05-14,2022-05-18,915.7422397856895
PO000419,SUP00037,PROD00005,2021-10-09,10,54.345542265395785,2021-10-21,2021-10-18,543.4554226539578
PO000420,SUP00025,PROD00056,2022-10-30,12,47.746025803366734,2022-11-14,2022-11-18,572.9523096404008
PO000421,SUP00005,PROD00183,2021-04-07,14,40.34840692647241,2021-04-28,2021-05-03,564.8776969706137
PO000422,SUP00076,PROD00068,2021-07-25,14,49.611428724615514,2021-08-07,2021-08-11,694.5600021446172
PO000423,SUP00003,PROD00153,2022-02-18,7,12.269537144109172,2022-03-05,2022-03-06,85.88676000876421
PO000424,SUP00054,PROD00106,2023-07-17,13,52.64607527315784,2023-08-01,2023-08-05,684.398978551052
PO000425,SUP00070,PROD00174,2023-03-30,15,9.828909893140008,2023-04-23,2023-04-24,147.43364839710011
PO000426,SUP00098,PROD00188,2023-01-27,15,40.97806150617389,2023-02-15,2023-02-15,614.6709225926083
PO000427,SUP00066,PROD00093,2021-04-13,16,29.982365647497492,2021-04-23,2021-04-23,479.71785035995987
PO000428,SUP00066,PROD00170,2023-05-26,10,51.54156126574731,2023-06-10,2023-06-11,515.4156126574732
PO000429,SUP00056,PROD00125,2021-06-16,12,6.264401928649121,2021-07-06,2021-07-05,75.17282314378944
PO000430,SUP00082,PROD00134,2021-08-07,15,77.01740409357626,2021-08-20,2021-08-26,1155.261061403644
PO000431,SUP00075,PROD00199,2024-02-03,10,33.588139177215396,2024-02-17,2024-02-23,335.88139177215396
PO000432,SUP00092,PROD00047,2021-05-08,10,52.83943554896401,2021-05-27,2021-05-26,528.3943554896401
PO000433,SUP00026,PROD00082,2021-02-17,13,15.742334542468718,2021-02-27,2021-02-27,204.65034905209333
PO000434,SUP00065,PROD00122,2022-08-04,12,61.78169491179707,2022-08-21,2022-08-22,741.3803389415648
PO000435,SUP00055,PROD00004,2024-04-12,9,76.8441121118479,2024-04-24,2024-04-28,691.5970090066312
PO000436,SUP00059,PROD00117,2022-05-17,15,41.21363137438837,2022-06-07,2022-06-05,618.2044706158256
PO000437,SUP00073,PROD00038,2023-01-22,11,34.48501901252547,2023-02-04,2023-02-09,379.33520913778017
PO000438,SUP00020,PROD00163,2022-03-29,12,67.72134670820714,2022-04-10,2022-04-11,812.6561604984856
PO000439,SUP00041,PROD00173,2022-11-01,10,3.7418928607113546,2022-11-18,2022-11-19,37.41892860711354
PO000440,SUP00025,PROD00028,2021-01-21,10,60.54523138005253,2021-02-10,2021-02-08,605.4523138005253
PO000441,SUP00080,PROD00155,2023-11-18,14,53.95625509407633,2023-12-09,2023-12-12,755.3875713170687
PO000442,SUP00005,PROD00001,2022-07-20,6,12.46303663000422,2022-08-08,2022-08-12,74.77821978002532
PO000443,SUP00057,PROD00058,2022-07-21,13,68.41190091233608,2022-08-03,2022-07-31,889.354711860369
PO000444,SUP00073,PROD00161,2024-01-20,6,66.51681483944122,2024-02-11,2024-02-11,399.10088903664735
PO000445,SUP00061,PROD00033,2022-10-08,11,61.52961988098133,2022-10-24,2022-10-22,676.8258186907947
PO000446,SUP00039,PROD00039,2022-07-22,14,29.078983292186507,2022-08-15,2022-08-19,407.1057660906111
PO000447,SUP00014,PROD00020,2021-07-20,8,39.44394701844608,2021-07-31,2021-07-30,315.55157614756865
PO000448,SUP00018,PROD00050,2023-01-01,7,29.500692003595322,2023-01-21,2023-01-19,206.50484402516724
PO000449,SUP00090,PROD00019,2022-10-26,8,11.152251778070454,2022-11-11,2022-11-17,89.21801422456363
