Geo_Key,Order City,Order State,Order Country,Order Region,Market,Latitude,Longitude
Viersen_Renania del Norte-Westfalia_Alemania,Viersen,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,29.50280953,-98.5945282
Verona_Véneto_Italia,Verona,Véneto,Italia,Southern Europe,Europe,40.20738983,-74.79347992
Fano_Marche_Italia,Fano,Marche,Italia,Southern Europe,Europe,35.21362686,-89.82608032
Gdynia_Pomerania_Polonia,Gdynia,Pomerania,Polonia,Eastern Europe,Europe,47.30304337,-122.3528137
Talavera de la Reina_Castilla-La Mancha_España,Talavera de la Reina,Castilla-La Mancha,España,Southern Europe,Europe,32.69542313,-117.0990067
Montreuil_Isla de Francia_Francia,Montreuil,Isla de Francia,Francia,Western Europe,Europe,42.0063591,-87.66739655
Marseille_Provenza-Alpes-Costa Azul_Francia,Marseille,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,34.12594605,-118.2910156
Lisbon_Lisboa_Portugal,Lisbon,Lisboa,Portugal,Southern Europe,Europe,40.87142944,-73.87063599
Wolverhampton_Inglaterra_Reino Unido,Wolverhampton,Inglaterra,Reino Unido,Northern Europe,Europe,33.56687927,-117.7633209
Satu Mare_Satu Mare_Rumania,Satu Mare,Satu Mare,Rumania,Eastern Europe,Europe,41.88238525,-88.20149994
Guadalajara_Jalisco_México,Guadalajara,Jalisco,México,Central America,LATAM,34.06787491,-117.9273758
Cúcuta_Norte de Santander_Colombia,Cúcuta,Norte de Santander,Colombia,South America,LATAM,34.24124908,-119.1945419
Zacatecas_Zacatecas_México,Zacatecas,Zacatecas,México,Central America,LATAM,38.91826248,-77.03946686
Chihuahua_Chihuahua_México,Chihuahua,Chihuahua,México,Central America,LATAM,27.96565437,-82.25280762
Brasília_Distrito Federal_Brasil,Brasília,Distrito Federal,Brasil,South America,LATAM,21.41555023,-157.803894
Santarém_Pará_Brasil,Santarém,Pará,Brasil,South America,LATAM,34.26494217,-119.218605
Joinville_Santa Catarina_Brasil,Joinville,Santa Catarina,Brasil,South America,LATAM,40.64059448,-73.97518921
Monterrey_Nuevo León_México,Monterrey,Nuevo León,México,Central America,LATAM,33.22548676,-117.3070679
Pitalito_Huila_Colombia,Pitalito,Huila,Colombia,South America,LATAM,32.73230743,-97.47290802
Querétaro_Querétaro_México,Querétaro,Querétaro,México,Central America,LATAM,41.48426819,-81.5922699
Chaguanas_Chaguanas_Trinidad y Tobago,Chaguanas,Chaguanas,Trinidad y Tobago,Caribbean,LATAM,39.92448425,-75.1757431
Hermosillo_Sonora_México,Hermosillo,Sonora,México,Central America,LATAM,37.3288765,-121.8501511
Coacalco_México_México,Coacalco,México,México,Central America,LATAM,35.75965881,-86.26461029
Balneário Camboriú_Santa Catarina_Brasil,Balneário Camboriú,Santa Catarina,Brasil,South America,LATAM,33.0895195,-117.2552032
Maturín_Monagas_Venezuela,Maturín,Monagas,Venezuela,South America,LATAM,37.67551041,-122.0496826
Parintins_Amazonas_Brasil,Parintins,Amazonas,Brasil,South America,LATAM,39.42603684,-75.23985291
Huehuetenango_Huehuetenango_Guatemala,Huehuetenango,Huehuetenango,Guatemala,Central America,LATAM,34.1971817,-118.4865265
Chinautla_Guatemala_Guatemala,Chinautla,Guatemala,Guatemala,Central America,LATAM,25.94878006,-80.28707886
Sorocaba_São Paulo_Brasil,Sorocaba,São Paulo,Brasil,South America,LATAM,44.95698166,-93.06536865
San Justo_Santa Fe_Argentina,San Justo,Santa Fe,Argentina,South America,LATAM,40.52578354,-74.39421845
Colombo_Paraná_Brasil,Colombo,Paraná,Brasil,South America,LATAM,29.73701477,-94.96875763
Itu_São Paulo_Brasil,Itu,São Paulo,Brasil,South America,LATAM,34.31019974,-118.4530792
Cuernavaca_Morelos_México,Cuernavaca,Morelos,México,Central America,LATAM,44.05973816,-12.13093758
Águas Lindas de Goiás_Goiás_Brasil,Águas Lindas de Goiás,Goiás,Brasil,South America,LATAM,25.89801979,-80.24020386
Vespasiano_Minas Gerais_Brasil,Vespasiano,Minas Gerais,Brasil,South America,LATAM,44.77007294,-93.28409576
Bogotá_Bogotá_Colombia,Bogotá,Bogotá,Colombia,South America,LATAM,40.85692978,-73.39674377
Bhilai_Chhattisgarh_India,Bhilai,Chhattisgarh,India,South Asia,Pacific Asia,18.29136658,-66.03705597
Qingdao_Shandong_China,Qingdao,Shandong,China,Eastern Asia,Pacific Asia,37.34466934,-122.0356674
Herat_Herat_Afganistán,Herat,Herat,Afganistán,South Asia,Pacific Asia,18.26264191,-66.03705597
Sydney_Nueva Gales del Sur_Australia,Sydney,Nueva Gales del Sur,Australia,Oceania,Pacific Asia,33.77395248,-117.9618988
Bandung_Java Occidental_Indonesia,Bandung,Java Occidental,Indonesia,Southeast Asia,Pacific Asia,18.21509743,-66.0370636
Tongchuan_Shaanxi_China,Tongchuan,Shaanxi,China,Eastern Asia,Pacific Asia,18.20598602,-66.03705597
Ujjain_Madhya Pradesh_India,Ujjain,Madhya Pradesh,India,South Asia,Pacific Asia,21.32156754,-157.8721771
Balikpapan_Kalimantan Oriental_Indonesia,Balikpapan,Kalimantan Oriental,Indonesia,Southeast Asia,Pacific Asia,18.21857071,-66.03705597
Pune_Maharashtra_India,Pune,Maharashtra,India,South Asia,Pacific Asia,40.86618042,-73.87023926
Weifang_Shandong_China,Weifang,Shandong,China,Eastern Asia,Pacific Asia,37.92684937,-121.3893127
Yogyakarta_Yogyakarta_Indonesia,Yogyakarta,Yogyakarta,Indonesia,Southeast Asia,Pacific Asia,34.02061462,-84.42745972
Rockhampton_Queensland_Australia,Rockhampton,Queensland,Australia,Oceania,Pacific Asia,18.2498951,-66.0370636
Siping_Jilin_China,Siping,Jilin,China,Eastern Asia,Pacific Asia,18.29883003,-66.0370636
Shanghái_Shanghái_China,Shanghái,Shanghái,China,Eastern Asia,Pacific Asia,42.40109634,-82.92513275
Depok_Yogyakarta_Indonesia,Depok,Yogyakarta,Indonesia,Southeast Asia,Pacific Asia,18.20002747,-66.03704834
Kawasaki_Kanagawa_Japón,Kawasaki,Kanagawa,Japón,Eastern Asia,Pacific Asia,18.23353386,-66.0370636
Lahore_Punyab_Pakistán,Lahore,Punyab,Pakistán,South Asia,Pacific Asia,41.47214127,-81.73681641
Malang_Java Oriental_Indonesia,Malang,Java Oriental,Indonesia,Southeast Asia,Pacific Asia,18.23747444,-66.0370636
Ho Chi Minh City_Ciudad Ho Chi Minh_Vietnam,Ho Chi Minh City,Ciudad Ho Chi Minh,Vietnam,Southeast Asia,Pacific Asia,37.15639114,-93.28601074
Shenyang_Liaoning_China,Shenyang,Liaoning,China,Eastern Asia,Pacific Asia,18.23448372,-66.0370636
Daegu_Daegu_Corea del Sur,Daegu,Daegu,Corea del Sur,Eastern Asia,Pacific Asia,18.2726593,-66.03705597
Rajkot_Guyarat_India,Rajkot,Guyarat,India,South Asia,Pacific Asia,18.28867149,-66.0370636
Gorakhpur_Haryana_India,Gorakhpur,Haryana,India,South Asia,Pacific Asia,18.29984283,-66.03705597
Surabaya_Java Oriental_Indonesia,Surabaya,Java Oriental,Indonesia,Southeast Asia,Pacific Asia,39.81664658,-74.98467255
Nagpur_Maharashtra_India,Nagpur,Maharashtra,India,South Asia,Pacific Asia,34.07363892,-117.7083511
Nakhon Ratchasima_Nakhon Ratchasima_Tailandia,Nakhon Ratchasima,Nakhon Ratchasima,Tailandia,Southeast Asia,Pacific Asia,18.2536087,-66.0370636
Kota Kinabalu_Sabah_Malasia,Kota Kinabalu,Sabah,Malasia,Southeast Asia,Pacific Asia,40.76861954,-73.90949249
Jiutai_Jilin_China,Jiutai,Jilin,China,Eastern Asia,Pacific Asia,37.01370621,-121.5893478
Shantou_Guangdong_China,Shantou,Guangdong,China,Eastern Asia,Pacific Asia,36.11019898,-81.52600861
Cairns_Queensland_Australia,Cairns,Queensland,Australia,Oceania,Pacific Asia,41.42148209,-82.09407044
Jaipur_Rajastán_India,Jaipur,Rajastán,India,South Asia,Pacific Asia,33.83179474,-118.261322
Raipur_Chhattisgarh_India,Raipur,Chhattisgarh,India,South Asia,Pacific Asia,21.343153,-157.906601
Loudi_Hunan_China,Loudi,Hunan,China,Eastern Asia,Pacific Asia,18.26687813,-66.03705597
Tipitapa_Managua_Nicaragua,Tipitapa,Managua,Nicaragua,Central America,LATAM,18.22298622,-66.37062836
Tabuk_Tabuk_Arabia Saudí,Tabuk,Tabuk,Arabia Saudí,West Asia,Pacific Asia,18.24115372,-66.37056732
Manukau City_Auckland_Nueva Zelanda,Manukau City,Auckland,Nueva Zelanda,Oceania,Pacific Asia,18.27383804,-66.37063599
Yakarta_Yakarta_Indonesia,Yakarta,Yakarta,Indonesia,Southeast Asia,Pacific Asia,18.24503517,-66.3706131
Tangerang_Java Occidental_Indonesia,Tangerang,Java Occidental,Indonesia,Southeast Asia,Pacific Asia,18.20116615,-66.37051392
Aurangabad_Bihar_India,Aurangabad,Bihar,India,South Asia,Pacific Asia,18.29124832,-66.37056732
Seattle_Washington_Estados Unidos,Seattle,Washington,Estados Unidos,West of USA ,USCA,18.23452568,-66.37062073
Oakland_California_Estados Unidos,Oakland,California,Estados Unidos,West of USA ,USCA,18.22754669,-66.04360199
New York City_Nueva York_Estados Unidos,New York City,Nueva York,Estados Unidos,East of USA,USCA,18.28764534,-66.3706131
Monroe_Carolina del Norte_Estados Unidos,Monroe,Carolina del Norte,Estados Unidos,South of  USA ,USCA,18.23387528,-66.3705368
Potchefstroom_Noroeste_SudAfrica,Potchefstroom,Noroeste,SudAfrica,Southern Africa,Africa,18.2833519,-66.37052155
Wiesbaden_Hesse_Alemania,Wiesbaden,Hesse,Alemania,Western Europe,Europe,18.26249504,-66.3705368
Munich_Bavaria_Alemania,Munich,Bavaria,Alemania,Western Europe,Europe,18.24496269,-66.37059021
Bobigny_Isla de Francia_Francia,Bobigny,Isla de Francia,Francia,Western Europe,Europe,18.2275734,-66.0435791
Lille_Norte-Paso de Calais-Picardía_Francia,Lille,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,18.20705986,-66.37054443
Giurgiu_Giurgiu_Rumania,Giurgiu,Giurgiu,Rumania,Eastern Europe,Europe,18.24979973,-66.37058258
Tamworth_Inglaterra_Reino Unido,Tamworth,Inglaterra,Reino Unido,Northern Europe,Europe,18.27879143,-66.37057495
Lviv_Lviv_Ucrania,Lviv,Lviv,Ucrania,Eastern Europe,Europe,18.24979973,-66.37058258
Hidalgo_Michoacán_México,Hidalgo,Michoacán,México,Central America,LATAM,18.20471764,-66.37059021
Irapuato_Guanajuato_México,Irapuato,Guanajuato,México,Central America,LATAM,18.24984551,-66.37050629
Zapopan_Jalisco_México,Zapopan,Jalisco,México,Central America,LATAM,18.26157761,-66.37051392
Mauá_São Paulo_Brasil,Mauá,São Paulo,Brasil,South America,LATAM,18.21183395,-66.3705368
Qom_Qom_Irán,Qom,Qom,Irán,South Asia,Pacific Asia,18.28871346,-66.37050629
Denver_Colorado_Estados Unidos,Denver,Colorado,Estados Unidos,West of USA ,USCA,18.23068428,-66.37052918
Jacksonville_Florida_Estados Unidos,Jacksonville,Florida,Estados Unidos,South of  USA ,USCA,18.29281044,-66.3705368
Brindisi_Apulia_Italia,Brindisi,Apulia,Italia,Southern Europe,Europe,18.27504158,-66.37062836
Hamburgo_Hamburgo_Alemania,Hamburgo,Hamburgo,Alemania,Western Europe,Europe,18.25740433,-66.37059784
The Hague_Holanda Meridional_Países Bajos,The Hague,Holanda Meridional,Países Bajos,Western Europe,Europe,18.26050758,-66.37062073
Halifax_Inglaterra_Reino Unido,Halifax,Inglaterra,Reino Unido,Northern Europe,Europe,18.29444695,-66.37054443
Ratingen_Renania del Norte-Westfalia_Alemania,Ratingen,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.21671295,-66.37058258
Galati_Galati_Rumania,Galati,Galati,Rumania,Eastern Europe,Europe,18.20493317,-66.37052155
Lázaro Cárdenas_Michoacán_México,Lázaro Cárdenas,Michoacán,México,Central America,LATAM,18.2505703,-66.37058258
Arnhem_Güeldres_Países Bajos,Arnhem,Güeldres,Países Bajos,Western Europe,Europe,18.27092362,-66.37060547
Parma_Emilia-Romaña_Italia,Parma,Emilia-Romaña,Italia,Southern Europe,Europe,18.20765305,-66.37055969
Vantaa_Uusimaa_Finlandia,Vantaa,Uusimaa,Finlandia,Northern Europe,Europe,18.29643822,-66.37062073
Rome_Lacio_Italia,Rome,Lacio,Italia,Southern Europe,Europe,18.27996063,-66.0370636
Vicenza_Véneto_Italia,Vicenza,Véneto,Italia,Southern Europe,Europe,18.27352142,-66.3705368
Wattrelos_Norte-Paso de Calais-Picardía_Francia,Wattrelos,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,18.28501892,-66.37060547
Yaroslavl_Yaroslavl_Rusia,Yaroslavl,Yaroslavl,Rusia,Eastern Europe,Europe,18.20012474,-66.37051392
Hastings_Inglaterra_Reino Unido,Hastings,Inglaterra,Reino Unido,Northern Europe,Europe,18.26423073,-66.37058258
Sheffield_Inglaterra_Reino Unido,Sheffield,Inglaterra,Reino Unido,Northern Europe,Europe,18.26229858,-66.37057495
Lowestoft_Inglaterra_Reino Unido,Lowestoft,Inglaterra,Reino Unido,Northern Europe,Europe,18.23555565,-66.37051392
Turku_Finlandia del Sudoeste_Finlandia,Turku,Finlandia del Sudoeste,Finlandia,Northern Europe,Europe,18.35419464,-66.07129669
San Sebastian_País Vasco_España,San Sebastian,País Vasco,España,Southern Europe,Europe,18.26428604,-66.37057495
Remscheid_Renania del Norte-Westfalia_Alemania,Remscheid,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.38596916,-66.0940094
Sterlitamak_Bashkortostán_Rusia,Sterlitamak,Bashkortostán,Rusia,Eastern Europe,Europe,18.25274658,-66.37055206
Exeter_Inglaterra_Reino Unido,Exeter,Inglaterra,Reino Unido,Northern Europe,Europe,18.27530479,-66.37059784
Pamiers_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Pamiers,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,18.28616905,-66.37050629
Dordrecht_Holanda Meridional_Países Bajos,Dordrecht,Holanda Meridional,Países Bajos,Western Europe,Europe,18.21617508,-66.3706131
Strasbourg_Alsacia-Champaña-Ardenas-Lorena_Francia,Strasbourg,Alsacia-Champaña-Ardenas-Lorena,Francia,Western Europe,Europe,18.24693489,-66.37058258
Alphen aan den Rijn_Holanda Meridional_Países Bajos,Alphen aan den Rijn,Holanda Meridional,Países Bajos,Western Europe,Europe,18.27720451,-66.3706131
Lublin_Lublin_Polonia,Lublin,Lublin,Polonia,Eastern Europe,Europe,18.22757721,-66.04562378
Dublín_Dublín_Irlanda,Dublín,Dublín,Irlanda,Northern Europe,Europe,18.22154045,-66.37063599
Six-Fours-les-Plages_Provenza-Alpes-Costa Azul_Francia,Six-Fours-les-Plages,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,18.27949333,-66.37052918
Rennes_Bretaña_Francia,Rennes,Bretaña,Francia,Western Europe,Europe,18.24738884,-66.37057495
Capannori_Toscana_Italia,Capannori,Toscana,Italia,Southern Europe,Europe,18.24751091,-66.02523804
Reutlingen_Baden-Wurtemberg_Alemania,Reutlingen,Baden-Wurtemberg,Alemania,Western Europe,Europe,18.2270546,-66.3705368
Palaiseau_Isla de Francia_Francia,Palaiseau,Isla de Francia,Francia,Western Europe,Europe,18.22757721,-66.04562378
Redditch_Inglaterra_Reino Unido,Redditch,Inglaterra,Reino Unido,Northern Europe,Europe,18.22216415,-66.37050629
Leeds_Inglaterra_Reino Unido,Leeds,Inglaterra,Reino Unido,Northern Europe,Europe,18.22205734,-66.37054443
Plymouth_Inglaterra_Reino Unido,Plymouth,Inglaterra,Reino Unido,Northern Europe,Europe,18.25374222,-66.37052155
Barcelona_Cataluña_España,Barcelona,Cataluña,España,Southern Europe,Europe,18.2378273,-66.37050629
Castelldefels_Cataluña_España,Castelldefels,Cataluña,España,Southern Europe,Europe,18.25463486,-66.37058258
Oslo_Oslo_Noruega,Oslo,Oslo,Noruega,Northern Europe,Europe,18.44484711,-66.38641357
Hautmont_Norte-Paso de Calais-Picardía_Francia,Hautmont,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,18.21918869,-66.37059021
Banska Bystrica_Banská Bystrica_Eslovaquia,Banska Bystrica,Banská Bystrica,Eslovaquia,Eastern Europe,Europe,18.27349854,-66.3705368
Nacka_Estocolmo_Suecia,Nacka,Estocolmo,Suecia,Northern Europe,Europe,18.20230675,-66.37059021
West Bromwich_Inglaterra_Reino Unido,West Bromwich,Inglaterra,Reino Unido,Northern Europe,Europe,18.29667473,-66.37059784
Milan_Lombardía_Italia,Milan,Lombardía,Italia,Southern Europe,Europe,18.24366379,-66.37059021
Basingstoke_Inglaterra_Reino Unido,Basingstoke,Inglaterra,Reino Unido,Northern Europe,Europe,18.25260544,-66.37054443
Littlehampton_Inglaterra_Reino Unido,Littlehampton,Inglaterra,Reino Unido,Northern Europe,Europe,18.29958344,-66.37057495
Seville_Andalucía_España,Seville,Andalucía,España,Southern Europe,Europe,18.28249931,-66.37054443
Moncalieri_Piamonte_Italia,Moncalieri,Piamonte,Italia,Southern Europe,Europe,18.24162674,-66.37054443
Seraing_Lieja_Bélgica,Seraing,Lieja,Bélgica,Western Europe,Europe,18.22836685,-66.3706131
Kramators'k_Donetsk_Ucrania,Kramators'k,Donetsk,Ucrania,Eastern Europe,Europe,18.24680519,-66.37059021
Kiel_Schleswig-Holstein_Alemania,Kiel,Schleswig-Holstein,Alemania,Western Europe,Europe,18.21118736,-66.03705597
Sunderland_Inglaterra_Reino Unido,Sunderland,Inglaterra,Reino Unido,Northern Europe,Europe,18.20616531,-66.3705368
Augsburg_Bavaria_Alemania,Augsburg,Bavaria,Alemania,Western Europe,Europe,18.23519516,-66.37062073
Cognac_Aquitania-Lemosín-Poitou-Charentes_Francia,Cognac,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,18.26007843,-66.03705597
Castrop-Rauxel_Renania del Norte-Westfalia_Alemania,Castrop-Rauxel,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.23197174,-66.37056732
Bytom_Silesia_Polonia,Bytom,Silesia,Polonia,Eastern Europe,Europe,18.22748947,-66.37056732
Durango_Durango_México,Durango,Durango,México,Central America,LATAM,18.24496079,-66.3705368
Serra_Espíritu Santo_Brasil,Serra,Espíritu Santo,Brasil,South America,LATAM,18.23555565,-66.37051392
Santiago de los Caballeros_Santiago de Chile_República Dominicana,Santiago de los Caballeros,Santiago de Chile,República Dominicana,Caribbean,LATAM,18.26959801,-66.37054443
San Salvador_San Salvador_El Salvador,San Salvador,San Salvador,El Salvador,Central America,LATAM,18.20005035,-67.14024353
Pinar del Río_Pinar del Río_Cuba,Pinar del Río,Pinar del Río,Cuba,Caribbean,LATAM,18.20732117,-66.37050629
Araranguá_Santa Catarina_Brasil,Araranguá,Santa Catarina,Brasil,South America,LATAM,18.20552635,-66.37062836
Juárez_Chihuahua_México,Juárez,Chihuahua,México,Central America,LATAM,18.27515984,-66.37052918
Puno_Puno_Perú,Puno,Puno,Perú,South America,LATAM,18.24366379,-66.37059021
Navegantes_Santa Catarina_Brasil,Navegantes,Santa Catarina,Brasil,South America,LATAM,18.25151444,-66.37062073
Tampico_Tamaulipas_México,Tampico,Tamaulipas,México,Central America,LATAM,18.2261982,-66.37054443
La Paz_La Paz_Bolivia,La Paz,La Paz,Bolivia,South America,LATAM,18.1501503,-65.82595062
Matagalpa_Matagalpa_Nicaragua,Matagalpa,Matagalpa,Nicaragua,Central America,LATAM,18.29062271,-66.3706131
Cuscatancingo_San Salvador_El Salvador,Cuscatancingo,San Salvador,El Salvador,Central America,LATAM,18.23957062,-66.3706131
Americana_São Paulo_Brasil,Americana,São Paulo,Brasil,South America,LATAM,18.23168373,-66.37059784
Indaial_Santa Catarina_Brasil,Indaial,Santa Catarina,Brasil,South America,LATAM,18.2150116,-66.37063599
Tijuana_Baja California_México,Tijuana,Baja California,México,Central America,LATAM,18.27042198,-66.37054443
Ciudad del Carmen_Campeche_México,Ciudad del Carmen,Campeche,México,Central America,LATAM,18.20957184,-66.37057495
Santana de Parnaíba_São Paulo_Brasil,Santana de Parnaíba,São Paulo,Brasil,South America,LATAM,18.20209312,-66.37058258
Limeira_São Paulo_Brasil,Limeira,São Paulo,Brasil,South America,LATAM,18.24755478,-66.02526856
Valencia_Carabobo_Venezuela,Valencia,Carabobo,Venezuela,South America,LATAM,18.26036263,-66.37050629
Santiago de Chile_Santiago de Chile_Chile,Santiago de Chile,Santiago de Chile,Chile,South America,LATAM,18.28800392,-66.37052155
Macapá_Amapá_Brasil,Macapá,Amapá,Brasil,South America,LATAM,18.23152924,-66.37050629
Portmore_Santa Caterina_Jamaica,Portmore,Santa Caterina,Jamaica,Caribbean,LATAM,18.21571159,-66.37055969
Saltillo_Coahuila_México,Saltillo,Coahuila,México,Central America,LATAM,18.28710365,-66.37055206
Guantánamo_Guantánamo_Cuba,Guantánamo,Guantánamo,Cuba,Caribbean,LATAM,18.2241478,-66.0471344
Cartago_Valle del Cauca_Colombia,Cartago,Valle del Cauca,Colombia,South America,LATAM,18.21200752,-66.37059021
Arequipa_Arequipa_Perú,Arequipa,Arequipa,Perú,South America,LATAM,18.46923065,-66.727211
Atlixco_Puebla_México,Atlixco,Puebla,México,Central America,LATAM,18.2133503,-66.37057495
Rio Branco_Acre_Brasil,Rio Branco,Acre,Brasil,South America,LATAM,18.25338554,-66.37062073
Ayacucho_Ayacucho_Perú,Ayacucho,Ayacucho,Perú,South America,LATAM,18.35900879,-66.07815552
Vassouras_Río de Janeiro_Brasil,Vassouras,Río de Janeiro,Brasil,South America,LATAM,18.23075676,-66.37062073
Hyderabad_Telangana_India,Hyderabad,Telangana,India,South Asia,Pacific Asia,18.20134735,-66.37060547
Jiangyan_Jiangsu_China,Jiangyan,Jiangsu,China,Eastern Asia,Pacific Asia,18.28247643,-66.3706131
Christchurch_Canterbury_Nueva Zelanda,Christchurch,Canterbury,Nueva Zelanda,Oceania,Pacific Asia,18.29255867,-66.37062073
Masterton_Wellington_Nueva Zelanda,Masterton,Wellington,Nueva Zelanda,Oceania,Pacific Asia,18.23379898,-66.37056732
Daqing_Heilongjiang_China,Daqing,Heilongjiang,China,Eastern Asia,Pacific Asia,18.28480911,-66.3706131
Albury_Nueva Gales del Sur_Australia,Albury,Nueva Gales del Sur,Australia,Oceania,Pacific Asia,18.26480103,-66.37057495
